datetime,true,predicted,residual,abs_error
2024-06-12 02:45:00+00:00,26278.353,28369.32926820766,-2090.9762682076616,2090.9762682076616
2024-06-12 03:00:00+00:00,27271.633,32646.290466495895,-5374.6574664958935,5374.6574664958935
2024-06-12 03:15:00+00:00,27600.159,33320.63400124278,-5720.475001242783,5720.475001242783
2024-06-12 03:30:00+00:00,28288.583,33541.57261702911,-5252.98961702911,5252.98961702911
2024-06-12 03:45:00+00:00,29513.062,34550.93039659085,-5037.868396590846,5037.868396590846
2024-06-12 04:00:00+00:00,31129.259,37417.72900597275,-6288.470005972755,6288.470005972755
2024-06-12 04:15:00+00:00,32174.675,38107.232438911604,-5932.557438911605,5932.557438911605
2024-06-12 04:30:00+00:00,33173.032,39105.22030373209,-5932.188303732088,5932.188303732088
2024-06-12 04:45:00+00:00,34409.997,40295.769293773235,-5885.772293773232,5885.772293773232
2024-06-12 05:00:00+00:00,36208.597,42470.305572861405,-6261.708572861404,6261.708572861404
2024-06-12 05:15:00+00:00,36974.078,42827.40608289077,-5853.328082890766,5853.328082890766
2024-06-12 05:30:00+00:00,37976.451,43072.766010863306,-5096.315010863305,5096.315010863305
2024-06-12 05:45:00+00:00,38385.216,43579.735440198565,-5194.519440198565,5194.519440198565
2024-06-12 06:00:00+00:00,39498.235,42138.13727148456,-2639.902271484556,2639.902271484556
2024-06-12 06:15:00+00:00,39985.97,43068.87877289537,-3082.9087728953673,3082.9087728953673
2024-06-12 06:30:00+00:00,40456.785,43517.94936896007,-3061.164368960068,3061.164368960068
2024-06-12 06:45:00+00:00,40599.788,44063.38615466791,-3463.5981546679104,3463.5981546679104
2024-06-12 07:00:00+00:00,40821.541,43751.22092662081,-2929.679926620811,2929.679926620811
2024-06-12 07:15:00+00:00,41183.407,44180.103638236214,-2996.696638236215,2996.696638236215
2024-06-12 07:30:00+00:00,41505.009,44180.103638236214,-2675.0946382362163,2675.0946382362163
2024-06-12 07:45:00+00:00,41601.902,44452.78227731072,-2850.8802773107163,2850.8802773107163
2024-06-12 08:00:00+00:00,42113.122,44172.00905581254,-2058.8870558125345,2058.8870558125345
2024-06-12 08:15:00+00:00,42206.259,44480.08293766935,-2273.8239376693527,2273.8239376693527
2024-06-12 08:30:00+00:00,42464.053,44543.71649709911,-2079.663497099107,2079.663497099107
2024-06-12 08:45:00+00:00,42514.565,44344.10023662128,-1829.5352366212755,1829.5352366212755
2024-06-12 09:00:00+00:00,42711.774,43714.912992499776,-1003.1389924997784,1003.1389924997784
2024-06-12 09:15:00+00:00,42665.942,43574.77918125394,-908.8371812539408,908.8371812539408
2024-06-12 09:30:00+00:00,42904.97,43564.483846528325,-659.5138465283235,659.5138465283235
2024-06-12 09:45:00+00:00,43282.858,43574.77918125394,-291.92118125394336,291.92118125394336
2024-06-12 10:00:00+00:00,43653.068,43123.82931076444,529.2386892355571,529.2386892355571
2024-06-12 10:15:00+00:00,43027.882,42390.90101311363,636.9809868863667,636.9809868863667
2024-06-12 10:30:00+00:00,42871.842,42120.66671757251,751.1752824274881,751.1752824274881
2024-06-12 10:45:00+00:00,42201.903,41756.065886542296,445.8371134577028,445.8371134577028
2024-06-12 11:00:00+00:00,42086.199,41501.17381129164,585.0251887083577,585.0251887083577
2024-06-12 11:15:00+00:00,42085.822,41790.784454153465,295.03754584653507,295.03754584653507
2024-06-12 11:30:00+00:00,42128.353,42175.43540670767,-47.08240670766827,47.08240670766827
2024-06-12 11:45:00+00:00,41738.062,41913.42532362433,-175.36332362433313,175.36332362433313
2024-06-12 12:00:00+00:00,41649.266,41203.079229729155,446.1867702708478,446.1867702708478
2024-06-12 12:15:00+00:00,40982.16,40840.494554791025,141.66544520897878,141.66544520897878
2024-06-12 12:30:00+00:00,41193.921,40893.65216066451,300.26883933549107,300.26883933549107
2024-06-12 12:45:00+00:00,40966.503,40972.664347273705,-6.161347273708088,6.161347273708088
2024-06-12 13:00:00+00:00,40620.861,40972.664347273705,-351.8033472737079,351.8033472737079
2024-06-12 13:15:00+00:00,40463.703,40873.56958881316,-409.86658881315816,409.86658881315816
2024-06-12 13:30:00+00:00,41011.362,40947.596406704615,63.76559329538577,63.76559329538577
2024-06-12 13:45:00+00:00,40986.119,40840.494554791025,145.62444520897407,145.62444520897407
2024-06-12 14:00:00+00:00,40832.356,40906.79246379242,-74.43646379242273,74.43646379242273
2024-06-12 14:15:00+00:00,40327.857,41138.885369780335,-811.0283697803316,811.0283697803316
2024-06-12 14:30:00+00:00,40544.206,40889.553981245175,-345.3479812451769,345.3479812451769
2024-06-12 14:45:00+00:00,40206.748,40840.494554791025,-633.7465547910251,633.7465547910251
2024-06-12 15:00:00+00:00,40111.04,40545.7785497405,-434.73854974049755,434.73854974049755
2024-06-12 15:15:00+00:00,39953.507,40651.12467263836,-697.6176726383637,697.6176726383637
2024-06-12 15:30:00+00:00,39689.693,40587.74881230082,-898.0558123008232,898.0558123008232
2024-06-12 15:45:00+00:00,40056.782,40651.12467263836,-594.3426726383623,594.3426726383623
2024-06-12 16:00:00+00:00,40142.393,38891.771235585846,1250.6217644141507,1250.6217644141507
2024-06-12 16:15:00+00:00,40004.154,39304.83255226912,699.3214477308793,699.3214477308793
2024-06-12 16:30:00+00:00,39947.456,39304.83255226912,642.6234477308753,642.6234477308753
2024-06-12 16:45:00+00:00,39863.116,39241.456691931584,621.6593080684179,621.6593080684179
2024-06-12 17:00:00+00:00,39562.035,37667.57277585578,1894.4622241442266,1894.4622241442266
2024-06-12 17:15:00+00:00,39177.715,37232.08287766782,1945.6321223321793,1945.6321223321793
2024-06-12 17:30:00+00:00,38535.587,36978.32675889713,1557.260241102871,1557.260241102871
2024-06-12 17:45:00+00:00,37840.507,36929.18280344993,911.3241965500711,911.3241965500711
2024-06-12 18:00:00+00:00,37211.036,35139.891526403735,2071.144473596265,2071.144473596265
2024-06-12 18:15:00+00:00,36355.937,34832.923707514055,1523.0132924859427,1523.0132924859427
2024-06-12 18:30:00+00:00,35623.3,34480.447326129884,1142.8526738701185,1142.8526738701185
2024-06-12 18:45:00+00:00,35278.331,34418.15616414609,860.1748358539116,860.1748358539116
2024-06-12 19:00:00+00:00,34602.896,34022.4169587388,580.4790412611983,580.4790412611983
2024-06-12 19:15:00+00:00,34415.33,34044.50505556394,370.82494443606265,370.82494443606265
2024-06-12 19:30:00+00:00,34096.881,34091.42345643323,5.457543566772074,5.457543566772074
2024-06-12 19:45:00+00:00,33928.865,33929.40098007342,-0.5359800734222517,0.5359800734222517
2024-06-12 20:00:00+00:00,33410.663,32058.909196769284,1351.7538032307166,1351.7538032307166
2024-06-12 20:15:00+00:00,32971.285,30350.797179038655,2620.487820961349,2620.487820961349
2024-06-12 20:30:00+00:00,32999.354,30183.097211193115,2816.2567888068843,2816.2567888068843
2024-06-12 20:45:00+00:00,32050.623,29567.40243080344,2483.220569196561,2483.220569196561
2024-06-12 21:00:00+00:00,31341.494,29037.911678141845,2303.5823218581536,2303.5823218581536
2024-06-12 21:15:00+00:00,30476.577,28519.927864349545,1956.6491356504557,1956.6491356504557
2024-06-12 21:30:00+00:00,29350.727,28052.72422686336,1298.002773136639,1298.002773136639
2024-06-12 21:45:00+00:00,28778.43,27576.46453614044,1201.9654638595603,1201.9654638595603
2024-06-12 22:00:00+00:00,28207.221,27725.084139336075,482.1368606639262,482.1368606639262
2024-06-12 22:15:00+00:00,27634.924,27271.445268708507,363.4787312914923,363.4787312914923
2024-06-12 22:30:00+00:00,27286.871,26914.79936842297,372.0716315770296,372.0716315770296
2024-06-12 22:45:00+00:00,26651.13,26543.161011707867,107.96898829213387,107.96898829213387
2024-06-12 23:00:00+00:00,26504.473,26262.782643007755,241.69035699224696,241.69035699224696
2024-06-12 23:15:00+00:00,27535.745,27029.971603648475,505.77339635152384,505.77339635152384
2024-06-12 23:30:00+00:00,27227.426,26930.869415312718,296.55658468728143,296.55658468728143
2024-06-12 23:45:00+00:00,26849.474,26727.745987062855,121.72801293714292,121.72801293714292
2024-06-13 00:00:00+00:00,26530.838,26297.712435131914,233.12556486808535,233.12556486808535
2024-06-13 00:15:00+00:00,25778.47,25926.385984507702,-147.91598450770107,147.91598450770107
2024-06-13 00:30:00+00:00,25634.318,25700.54679971825,-66.22879971825023,66.22879971825023
2024-06-13 00:45:00+00:00,25464.325,25628.769245268395,-164.4442452683943,164.4442452683943
2024-06-13 01:00:00+00:00,25397.322,26050.03382463818,-652.7118246381797,652.7118246381797
2024-06-13 01:15:00+00:00,25314.912,25985.833770963858,-670.9217709638579,670.9217709638579
2024-06-13 01:30:00+00:00,25301.577,25916.49609549282,-614.9190954928199,614.9190954928199
2024-06-13 01:45:00+00:00,25171.825,26050.03382463818,-878.2088246381791,878.2088246381791
2024-06-13 02:00:00+00:00,25340.213,28064.527221782057,-2724.314221782057,2724.314221782057
2024-06-13 02:15:00+00:00,25614.079,28317.1242808963,-2703.045280896298,2703.045280896298
2024-06-13 02:30:00+00:00,25861.368,28334.72318081049,-2473.355180810493,2473.355180810493
2024-06-13 02:45:00+00:00,26124.306,28480.27669127793,-2355.9706912779293,2355.9706912779293
2024-06-13 03:00:00+00:00,27389.314,32967.85436763554,-5578.540367635542,5578.540367635542
2024-06-13 03:15:00+00:00,27576.328,33228.29326508858,-5651.965265088576,5651.965265088576
2024-06-13 03:30:00+00:00,28217.605,33572.37645201823,-5354.771452018231,5354.771452018231
2024-06-13 03:45:00+00:00,29235.33,34593.48207323075,-5358.152073230747,5358.152073230747
2024-06-13 04:00:00+00:00,30967.907,37126.434908507385,-6158.527908507385,6158.527908507385
2024-06-13 04:15:00+00:00,32023.775,37511.54636932808,-5487.771369328082,5487.771369328082
2024-06-13 04:30:00+00:00,33212.785,38440.724689055,-5227.939689054998,5227.939689054998
2024-06-13 04:45:00+00:00,34373.312,39797.902230386266,-5424.590230386268,5424.590230386268
2024-06-13 05:00:00+00:00,36115.848,42189.92951439118,-6074.081514391182,6074.081514391182
2024-06-13 05:15:00+00:00,37320.758,42705.2666266332,-5384.5086266332,5384.5086266332
2024-06-13 05:30:00+00:00,38283.003,43034.07568499961,-4751.072684999614,4751.072684999614
2024-06-13 05:45:00+00:00,39024.419,42986.58542905801,-3962.1664290580084,3962.1664290580084
2024-06-13 06:00:00+00:00,39610.284,41514.593177991665,-1904.309177991665,1904.309177991665
2024-06-13 06:15:00+00:00,40032.775,41749.97151093626,-1717.1965109362573,1717.1965109362573
2024-06-13 06:30:00+00:00,40358.283,41897.24003526044,-1538.957035260435,1538.957035260435
2024-06-13 06:45:00+00:00,40522.273,41838.35291162856,-1316.0799116285561,1316.0799116285561
2024-06-13 07:00:00+00:00,40560.965,41554.24330740047,-993.2783074004765,993.2783074004765
2024-06-13 07:15:00+00:00,41498.43,41795.48163244909,-297.0516324490891,297.0516324490891
2024-06-13 07:30:00+00:00,41515.223,42467.51426387858,-952.2912638785783,952.2912638785783
2024-06-13 07:45:00+00:00,42130.233,42488.2378075971,-358.004807597099,358.004807597099
2024-06-13 08:00:00+00:00,42555.149,42723.54315917272,-168.3941591727198,168.3941591727198
2024-06-13 08:15:00+00:00,42394.075,42734.58539213298,-340.51039213298645,340.51039213298645
2024-06-13 08:30:00+00:00,42092.331,43255.98927812553,-1163.6582781255347,1163.6582781255347
2024-06-13 08:45:00+00:00,42186.936,43664.14844602242,-1477.212446022415,1477.212446022415
2024-06-13 09:00:00+00:00,42096.443,43106.69551758284,-1010.2525175828414,1010.2525175828414
2024-06-13 09:15:00+00:00,42369.416,42894.76483838107,-525.3488383810691,525.3488383810691
2024-06-13 09:30:00+00:00,42603.88,43190.68918563799,-586.8091856379906,586.8091856379906
2024-06-13 09:45:00+00:00,42937.885,43378.790750504646,-440.90575050464395,440.90575050464395
2024-06-13 10:00:00+00:00,43224.863,43017.33462830374,207.52837169625855,207.52837169625855
2024-06-13 10:15:00+00:00,42533.242,42894.18725080159,-360.9452508015893,360.9452508015893
2024-06-13 10:30:00+00:00,42388.793,42621.508611727084,-232.71561172708607,232.71561172708607
2024-06-13 10:45:00+00:00,42049.396,41772.28330412525,277.11269587474817,277.11269587474817
2024-06-13 11:00:00+00:00,41987.966,41541.28843591939,446.67756408060814,446.67756408060814
2024-06-13 11:15:00+00:00,42040.979,41559.99136104556,480.987638954437,480.987638954437
2024-06-13 11:30:00+00:00,42295.125,41595.68300447778,699.4419955222183,699.4419955222183
2024-06-13 11:45:00+00:00,42240.991,41210.358629729046,1030.632370270956,1030.632370270956
2024-06-13 12:00:00+00:00,41525.079,41118.15081096392,406.92818903607986,406.92818903607986
2024-06-13 12:15:00+00:00,41213.393,40886.498965823565,326.8940341764319,326.8940341764319
2024-06-13 12:30:00+00:00,40927.644,40886.498965823565,41.14503417643573,41.14503417643573
2024-06-13 12:45:00+00:00,41162.766,40735.32697901804,427.4390209819612,427.4390209819612
2024-06-13 13:00:00+00:00,40973.461,40754.329173340884,219.13182665911881,219.13182665911881
2024-06-13 13:15:00+00:00,40909.445,40754.329173340884,155.11582665911556,155.11582665911556
2024-06-13 13:30:00+00:00,40511.928,40886.498965823565,-374.5709658235646,374.5709658235646
2024-06-13 13:45:00+00:00,40377.427,40878.14301422451,-500.71601422450476,500.71601422450476
2024-06-13 14:00:00+00:00,40502.627,40714.836670076664,-212.20967007666331,212.20967007666331
2024-06-13 14:15:00+00:00,40395.309,40806.990510847354,-411.6815108473529,411.6815108473529
2024-06-13 14:30:00+00:00,40327.051,40758.43102472179,-431.3800247217878,431.3800247217878
2024-06-13 14:45:00+00:00,39645.378,40543.87485299763,-898.4968529976322,898.4968529976322
2024-06-13 15:00:00+00:00,39564.565,40581.77394435309,-1017.2089443530858,1017.2089443530858
2024-06-13 15:15:00+00:00,39578.849,40538.29916969337,-959.4501696933658,959.4501696933658
2024-06-13 15:30:00+00:00,39492.456,40298.94096924505,-806.4849692450516,806.4849692450516
2024-06-13 15:45:00+00:00,39738.185,40543.69440422439,-805.5094042243945,805.5094042243945
2024-06-13 16:00:00+00:00,39745.624,39244.24589128327,501.3781087167299,501.3781087167299
2024-06-13 16:15:00+00:00,39669.16,39224.37684611252,444.7831538874816,444.7831538874816
2024-06-13 16:30:00+00:00,39635.162,39272.03522951234,363.1267704876591,363.1267704876591
2024-06-13 16:45:00+00:00,39183.163,39237.367512867546,-54.20451286754542,54.20451286754542
2024-06-13 17:00:00+00:00,39000.621,37621.462606685076,1379.1583933149232,1379.1583933149232
2024-06-13 17:15:00+00:00,38698.959,37495.82855787109,1203.1304421289096,1203.1304421289096
2024-06-13 17:30:00+00:00,37909.317,36896.10924671998,1013.2077532800249,1013.2077532800249
