datetime,predicted_consumption,day,hour,weekday,confidence_interval,lower_bound,upper_bound
2025-10-06 07:45:00+00:00,51093.77014904921,2025-10-06,7,Monday,2654.3402711535714,48439.429877895636,53748.110420202785
2025-10-06 08:00:00+00:00,49968.470945047,2025-10-06,8,Monday,2655.0652428493427,47313.40570219766,52623.536187896345
2025-10-06 08:15:00+00:00,50375.98618072876,2025-10-06,8,Monday,2655.7896263324933,47720.196554396265,53031.775807061254
2025-10-06 08:30:00+00:00,50375.98618072876,2025-10-06,8,Monday,2656.5134230324616,47719.4727576963,53032.49960376122
2025-10-06 08:45:00+00:00,50375.98618072876,2025-10-06,8,Monday,2657.236634372903,47718.74954635586,53033.22281510166
2025-10-06 09:00:00+00:00,50454.94165289468,2025-10-06,9,Monday,2657.959261771726,47796.982391122954,53112.90091466641
2025-10-06 09:15:00+00:00,50454.94165289468,2025-10-06,9,Monday,2658.6813066411237,47796.260346253555,53113.62295953581
2025-10-06 09:30:00+00:00,50901.18954797764,2025-10-06,9,Monday,2659.4027703876086,48241.78677759004,53560.59231836525
2025-10-06 09:45:00+00:00,51928.95403871006,2025-10-06,9,Monday,2660.1236544120393,49268.83038429802,54589.0776931221
2025-10-06 10:00:00+00:00,50386.95194011024,2025-10-06,10,Monday,2660.843960109657,47726.10798000058,53047.79590021989
2025-10-06 10:15:00+00:00,50181.25610519002,2025-10-06,10,Monday,2661.5636888701147,47519.69241631991,52842.81979406013
2025-10-06 10:30:00+00:00,50181.25610519002,2025-10-06,10,Monday,2662.2828420775086,47518.97326311251,52843.53894726753
2025-10-06 10:45:00+00:00,49707.90063119099,2025-10-06,10,Monday,2663.0014211104103,47044.89921008058,52370.902052301404
2025-10-06 11:00:00+00:00,48602.95066912627,2025-10-06,11,Monday,2663.7194273418972,45939.23124178438,51266.670096468166
2025-10-06 11:15:00+00:00,47435.23004073968,2025-10-06,11,Monday,2664.4368621395815,44770.7931786001,50099.66690287927
2025-10-06 11:30:00+00:00,47435.23004073968,2025-10-06,11,Monday,2665.1537268656434,44770.07631387404,50100.38376760533
2025-10-06 11:45:00+00:00,47435.23004073968,2025-10-06,11,Monday,2665.870022876857,44769.360017862826,50101.10006361654
2025-10-06 12:00:00+00:00,45824.01898523141,2025-10-06,12,Monday,2666.5857515246275,43157.43323370678,48490.60473675603
2025-10-06 12:15:00+00:00,45824.01898523141,2025-10-06,12,Monday,2667.3009141550124,43156.71807107639,48491.31989938642
2025-10-06 12:30:00+00:00,45824.01898523141,2025-10-06,12,Monday,2668.015512108757,43156.00347312265,48492.034497340166
2025-10-06 12:45:00+00:00,45824.01898523141,2025-10-06,12,Monday,2668.7295467213216,43155.28943851009,48492.748531952726
2025-10-06 13:00:00+00:00,44773.87392129946,2025-10-06,13,Monday,2669.443019322911,42104.43090197655,47443.316940622375
2025-10-06 13:15:00+00:00,44773.87392129946,2025-10-06,13,Monday,2670.1559312385016,42103.71799006096,47444.02985253796
2025-10-06 13:30:00+00:00,44773.87392129946,2025-10-06,13,Monday,2670.8682837878746,42103.00563751159,47444.742205087336
2025-10-06 13:45:00+00:00,44773.87392129946,2025-10-06,13,Monday,2671.58007828564,42102.293843013824,47445.4539995851
2025-10-06 14:00:00+00:00,44681.666102534335,2025-10-06,14,Monday,2672.291316041267,42009.37478649307,47353.9574185756
2025-10-06 14:15:00+00:00,44681.666102534335,2025-10-06,14,Monday,2673.00199835911,42008.66410417522,47354.66810089345
2025-10-06 14:30:00+00:00,44681.666102534335,2025-10-06,14,Monday,2673.7121265384417,42007.95397599589,47355.378229072776
2025-10-06 14:45:00+00:00,44681.666102534335,2025-10-06,14,Monday,2674.4217018734735,42007.244400660864,47356.087804407805
2025-10-06 15:00:00+00:00,44681.666102534335,2025-10-06,15,Monday,2675.130725653389,42006.535376880944,47356.796828187726
2025-10-06 15:15:00+00:00,44681.666102534335,2025-10-06,15,Monday,2675.8391991623703,42005.82690337196,47357.50530169671
2025-10-06 15:30:00+00:00,44681.666102534335,2025-10-06,15,Monday,2676.5471236796207,42005.11897885471,47358.21322621396
2025-10-06 15:45:00+00:00,44681.666102534335,2025-10-06,15,Monday,2677.254500479396,42004.41160205494,47358.92060301373
2025-10-06 16:00:00+00:00,47851.286863102076,2025-10-06,16,Monday,2677.961330831033,45173.32553227104,50529.24819393311
2025-10-06 16:15:00+00:00,47851.286863102076,2025-10-06,16,Monday,2678.6676159989697,45172.6192471031,50529.95447910105
2025-10-06 16:30:00+00:00,47851.286863102076,2025-10-06,16,Monday,2679.3733572427764,45171.9135058593,50530.66022034485
2025-10-06 16:45:00+00:00,47851.286863102076,2025-10-06,16,Monday,2680.0785558171824,45171.20830728489,50531.36541891926
2025-10-06 17:00:00+00:00,46209.88556169478,2025-10-06,17,Monday,2680.7832129720973,43529.10234872268,48890.668774666876
2025-10-06 17:15:00+00:00,46209.88556169478,2025-10-06,17,Monday,2681.4873299526416,43528.39823174213,48891.37289164742
2025-10-06 17:30:00+00:00,46209.88556169478,2025-10-06,17,Monday,2682.1909079991724,43527.6946536956,48892.07646969395
2025-10-06 17:45:00+00:00,46209.88556169478,2025-10-06,17,Monday,2682.8939483473046,43526.99161334747,48892.779510042084
2025-10-06 18:00:00+00:00,39798.211110159515,2025-10-06,18,Monday,2683.5964522279387,37114.614657931575,42481.807562387454
2025-10-06 18:15:00+00:00,39798.211110159515,2025-10-06,18,Monday,2684.298420867288,37113.91268929223,42482.5095310268
2025-10-06 18:30:00+00:00,39798.211110159515,2025-10-06,18,Monday,2684.9998554869003,37113.21125467261,42483.210965646416
2025-10-06 18:45:00+00:00,39798.211110159515,2025-10-06,18,Monday,2685.7007573036844,37112.51035285583,42483.9118674632
2025-10-06 19:00:00+00:00,36877.88875069451,2025-10-06,19,Monday,2686.4011275299345,34191.487623164576,39564.289878224445
2025-10-06 19:15:00+00:00,36877.88875069451,2025-10-06,19,Monday,2687.1009673733543,34190.78778332115,39564.98971806787
2025-10-06 19:30:00+00:00,36877.88875069451,2025-10-06,19,Monday,2687.8002780370807,34190.08847265743,39565.68902873159
2025-10-06 19:45:00+00:00,36877.88875069451,2025-10-06,19,Monday,2688.499060719711,34189.3896899748,39566.38781141422
2025-10-06 20:00:00+00:00,33013.47479475817,2025-10-06,20,Monday,2689.197316615322,30324.27747814285,35702.6721113735
2025-10-06 20:15:00+00:00,33013.47479475817,2025-10-06,20,Monday,2689.895046913498,30323.579747844673,35703.369841671665
2025-10-06 20:30:00+00:00,33013.47479475817,2025-10-06,20,Monday,2690.5922527993525,30322.882541958817,35704.067047557524
2025-10-06 20:45:00+00:00,33013.47479475817,2025-10-06,20,Monday,2691.288935453552,30322.18585930462,35704.76373021172
2025-10-06 21:00:00+00:00,29903.59160735708,2025-10-06,21,Monday,2691.9850960523386,27211.60651130474,32595.57670340942
2025-10-06 21:15:00+00:00,29944.029725801167,2025-10-06,21,Monday,2692.6807357675557,27251.34899003361,32636.710461568724
2025-10-06 21:30:00+00:00,29909.51051162304,2025-10-06,21,Monday,2693.375855766668,27216.134655856375,32602.886367389707
2025-10-06 21:45:00+00:00,29944.029725801167,2025-10-06,21,Monday,2694.0704572127856,27249.95926858838,32638.100183013954
2025-10-06 22:00:00+00:00,28371.29138180521,2025-10-06,22,Monday,2694.7645412646866,25676.526840540526,31066.055923069896
